row_type,entity_id,slug,family_id,deployment_class_id,profile_path,source_path,source_schema_version,provenance_status
model_deployment,snowflake-arctic-embed-137m:6,snowflake-arctic-embed-137m,snowflake-arctic-embed,6,models/snowflake-arctic-embed-137m/6/profile.json,data/generated/pages/models/snowflake-arctic-embed-137m/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-137m:7,snowflake-arctic-embed-137m,snowflake-arctic-embed,7,models/snowflake-arctic-embed-137m/7/profile.json,data/generated/pages/models/snowflake-arctic-embed-137m/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,snowflake-arctic-embed-22m,snowflake-arctic-embed-22m,snowflake-arctic-embed,,models/snowflake-arctic-embed-22m/model.json,data/generated/pages/models/snowflake-arctic-embed-22m/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-22m:3,snowflake-arctic-embed-22m,snowflake-arctic-embed,3,models/snowflake-arctic-embed-22m/3/profile.json,data/generated/pages/models/snowflake-arctic-embed-22m/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-22m:4,snowflake-arctic-embed-22m,snowflake-arctic-embed,4,models/snowflake-arctic-embed-22m/4/profile.json,data/generated/pages/models/snowflake-arctic-embed-22m/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-22m:5,snowflake-arctic-embed-22m,snowflake-arctic-embed,5,models/snowflake-arctic-embed-22m/5/profile.json,data/generated/pages/models/snowflake-arctic-embed-22m/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-22m:6,snowflake-arctic-embed-22m,snowflake-arctic-embed,6,models/snowflake-arctic-embed-22m/6/profile.json,data/generated/pages/models/snowflake-arctic-embed-22m/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-22m:7,snowflake-arctic-embed-22m,snowflake-arctic-embed,7,models/snowflake-arctic-embed-22m/7/profile.json,data/generated/pages/models/snowflake-arctic-embed-22m/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,snowflake-arctic-embed-335m,snowflake-arctic-embed-335m,snowflake-arctic-embed,,models/snowflake-arctic-embed-335m/model.json,data/generated/pages/models/snowflake-arctic-embed-335m/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-335m:3,snowflake-arctic-embed-335m,snowflake-arctic-embed,3,models/snowflake-arctic-embed-335m/3/profile.json,data/generated/pages/models/snowflake-arctic-embed-335m/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-335m:4,snowflake-arctic-embed-335m,snowflake-arctic-embed,4,models/snowflake-arctic-embed-335m/4/profile.json,data/generated/pages/models/snowflake-arctic-embed-335m/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-335m:5,snowflake-arctic-embed-335m,snowflake-arctic-embed,5,models/snowflake-arctic-embed-335m/5/profile.json,data/generated/pages/models/snowflake-arctic-embed-335m/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-335m:6,snowflake-arctic-embed-335m,snowflake-arctic-embed,6,models/snowflake-arctic-embed-335m/6/profile.json,data/generated/pages/models/snowflake-arctic-embed-335m/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-335m:7,snowflake-arctic-embed-335m,snowflake-arctic-embed,7,models/snowflake-arctic-embed-335m/7/profile.json,data/generated/pages/models/snowflake-arctic-embed-335m/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,snowflake-arctic-embed-33m,snowflake-arctic-embed-33m,snowflake-arctic-embed,,models/snowflake-arctic-embed-33m/model.json,data/generated/pages/models/snowflake-arctic-embed-33m/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-33m:3,snowflake-arctic-embed-33m,snowflake-arctic-embed,3,models/snowflake-arctic-embed-33m/3/profile.json,data/generated/pages/models/snowflake-arctic-embed-33m/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-33m:4,snowflake-arctic-embed-33m,snowflake-arctic-embed,4,models/snowflake-arctic-embed-33m/4/profile.json,data/generated/pages/models/snowflake-arctic-embed-33m/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-33m:5,snowflake-arctic-embed-33m,snowflake-arctic-embed,5,models/snowflake-arctic-embed-33m/5/profile.json,data/generated/pages/models/snowflake-arctic-embed-33m/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-33m:6,snowflake-arctic-embed-33m,snowflake-arctic-embed,6,models/snowflake-arctic-embed-33m/6/profile.json,data/generated/pages/models/snowflake-arctic-embed-33m/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed-33m:7,snowflake-arctic-embed-33m,snowflake-arctic-embed,7,models/snowflake-arctic-embed-33m/7/profile.json,data/generated/pages/models/snowflake-arctic-embed-33m/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,snowflake-arctic-embed2-568m,snowflake-arctic-embed2-568m,snowflake-arctic-embed2,,models/snowflake-arctic-embed2-568m/model.json,data/generated/pages/models/snowflake-arctic-embed2-568m/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed2-568m:3,snowflake-arctic-embed2-568m,snowflake-arctic-embed2,3,models/snowflake-arctic-embed2-568m/3/profile.json,data/generated/pages/models/snowflake-arctic-embed2-568m/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed2-568m:4,snowflake-arctic-embed2-568m,snowflake-arctic-embed2,4,models/snowflake-arctic-embed2-568m/4/profile.json,data/generated/pages/models/snowflake-arctic-embed2-568m/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed2-568m:5,snowflake-arctic-embed2-568m,snowflake-arctic-embed2,5,models/snowflake-arctic-embed2-568m/5/profile.json,data/generated/pages/models/snowflake-arctic-embed2-568m/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed2-568m:6,snowflake-arctic-embed2-568m,snowflake-arctic-embed2,6,models/snowflake-arctic-embed2-568m/6/profile.json,data/generated/pages/models/snowflake-arctic-embed2-568m/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,snowflake-arctic-embed2-568m:7,snowflake-arctic-embed2-568m,snowflake-arctic-embed2,7,models/snowflake-arctic-embed2-568m/7/profile.json,data/generated/pages/models/snowflake-arctic-embed2-568m/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,solar-10.7b,solar-10-7b,solar,,models/solar-10-7b/model.json,data/generated/pages/models/solar-10-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,solar-10.7b:3,solar-10-7b,solar,3,models/solar-10-7b/3/profile.json,data/generated/pages/models/solar-10-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,solar-10.7b:4,solar-10-7b,solar,4,models/solar-10-7b/4/profile.json,data/generated/pages/models/solar-10-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,solar-10.7b:5,solar-10-7b,solar,5,models/solar-10-7b/5/profile.json,data/generated/pages/models/solar-10-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,solar-10.7b:6,solar-10-7b,solar,6,models/solar-10-7b/6/profile.json,data/generated/pages/models/solar-10-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,solar-10.7b:7,solar-10-7b,solar,7,models/solar-10-7b/7/profile.json,data/generated/pages/models/solar-10-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,solar-pro-22b,solar-pro-22b,solar-pro,,models/solar-pro-22b/model.json,data/generated/pages/models/solar-pro-22b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,solar-pro-22b:3,solar-pro-22b,solar-pro,3,models/solar-pro-22b/3/profile.json,data/generated/pages/models/solar-pro-22b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,solar-pro-22b:4,solar-pro-22b,solar-pro,4,models/solar-pro-22b/4/profile.json,data/generated/pages/models/solar-pro-22b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,solar-pro-22b:5,solar-pro-22b,solar-pro,5,models/solar-pro-22b/5/profile.json,data/generated/pages/models/solar-pro-22b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,solar-pro-22b:6,solar-pro-22b,solar-pro,6,models/solar-pro-22b/6/profile.json,data/generated/pages/models/solar-pro-22b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,solar-pro-22b:7,solar-pro-22b,solar-pro,7,models/solar-pro-22b/7/profile.json,data/generated/pages/models/solar-pro-22b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,sqlcoder-15b,sqlcoder-15b,sqlcoder,,models/sqlcoder-15b/model.json,data/generated/pages/models/sqlcoder-15b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-15b:3,sqlcoder-15b,sqlcoder,3,models/sqlcoder-15b/3/profile.json,data/generated/pages/models/sqlcoder-15b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-15b:4,sqlcoder-15b,sqlcoder,4,models/sqlcoder-15b/4/profile.json,data/generated/pages/models/sqlcoder-15b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-15b:5,sqlcoder-15b,sqlcoder,5,models/sqlcoder-15b/5/profile.json,data/generated/pages/models/sqlcoder-15b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-15b:6,sqlcoder-15b,sqlcoder,6,models/sqlcoder-15b/6/profile.json,data/generated/pages/models/sqlcoder-15b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-15b:7,sqlcoder-15b,sqlcoder,7,models/sqlcoder-15b/7/profile.json,data/generated/pages/models/sqlcoder-15b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,sqlcoder-70b,sqlcoder-70b,sqlcoder,,models/sqlcoder-70b/model.json,data/generated/pages/models/sqlcoder-70b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-70b:3,sqlcoder-70b,sqlcoder,3,models/sqlcoder-70b/3/profile.json,data/generated/pages/models/sqlcoder-70b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-70b:4,sqlcoder-70b,sqlcoder,4,models/sqlcoder-70b/4/profile.json,data/generated/pages/models/sqlcoder-70b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-70b:5,sqlcoder-70b,sqlcoder,5,models/sqlcoder-70b/5/profile.json,data/generated/pages/models/sqlcoder-70b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-70b:6,sqlcoder-70b,sqlcoder,6,models/sqlcoder-70b/6/profile.json,data/generated/pages/models/sqlcoder-70b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-70b:7,sqlcoder-70b,sqlcoder,7,models/sqlcoder-70b/7/profile.json,data/generated/pages/models/sqlcoder-70b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,sqlcoder-7b,sqlcoder-7b,sqlcoder,,models/sqlcoder-7b/model.json,data/generated/pages/models/sqlcoder-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-7b:3,sqlcoder-7b,sqlcoder,3,models/sqlcoder-7b/3/profile.json,data/generated/pages/models/sqlcoder-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-7b:4,sqlcoder-7b,sqlcoder,4,models/sqlcoder-7b/4/profile.json,data/generated/pages/models/sqlcoder-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-7b:5,sqlcoder-7b,sqlcoder,5,models/sqlcoder-7b/5/profile.json,data/generated/pages/models/sqlcoder-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-7b:6,sqlcoder-7b,sqlcoder,6,models/sqlcoder-7b/6/profile.json,data/generated/pages/models/sqlcoder-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,sqlcoder-7b:7,sqlcoder-7b,sqlcoder,7,models/sqlcoder-7b/7/profile.json,data/generated/pages/models/sqlcoder-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,stable-beluga-13b,stable-beluga-13b,stable-beluga,,models/stable-beluga-13b/model.json,data/generated/pages/models/stable-beluga-13b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-13b:3,stable-beluga-13b,stable-beluga,3,models/stable-beluga-13b/3/profile.json,data/generated/pages/models/stable-beluga-13b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-13b:4,stable-beluga-13b,stable-beluga,4,models/stable-beluga-13b/4/profile.json,data/generated/pages/models/stable-beluga-13b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-13b:5,stable-beluga-13b,stable-beluga,5,models/stable-beluga-13b/5/profile.json,data/generated/pages/models/stable-beluga-13b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-13b:6,stable-beluga-13b,stable-beluga,6,models/stable-beluga-13b/6/profile.json,data/generated/pages/models/stable-beluga-13b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-13b:7,stable-beluga-13b,stable-beluga,7,models/stable-beluga-13b/7/profile.json,data/generated/pages/models/stable-beluga-13b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,stable-beluga-70b,stable-beluga-70b,stable-beluga,,models/stable-beluga-70b/model.json,data/generated/pages/models/stable-beluga-70b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-70b:3,stable-beluga-70b,stable-beluga,3,models/stable-beluga-70b/3/profile.json,data/generated/pages/models/stable-beluga-70b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-70b:4,stable-beluga-70b,stable-beluga,4,models/stable-beluga-70b/4/profile.json,data/generated/pages/models/stable-beluga-70b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-70b:5,stable-beluga-70b,stable-beluga,5,models/stable-beluga-70b/5/profile.json,data/generated/pages/models/stable-beluga-70b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-70b:6,stable-beluga-70b,stable-beluga,6,models/stable-beluga-70b/6/profile.json,data/generated/pages/models/stable-beluga-70b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-70b:7,stable-beluga-70b,stable-beluga,7,models/stable-beluga-70b/7/profile.json,data/generated/pages/models/stable-beluga-70b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,stable-beluga-7b,stable-beluga-7b,stable-beluga,,models/stable-beluga-7b/model.json,data/generated/pages/models/stable-beluga-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-7b:3,stable-beluga-7b,stable-beluga,3,models/stable-beluga-7b/3/profile.json,data/generated/pages/models/stable-beluga-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-7b:4,stable-beluga-7b,stable-beluga,4,models/stable-beluga-7b/4/profile.json,data/generated/pages/models/stable-beluga-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-7b:5,stable-beluga-7b,stable-beluga,5,models/stable-beluga-7b/5/profile.json,data/generated/pages/models/stable-beluga-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-7b:6,stable-beluga-7b,stable-beluga,6,models/stable-beluga-7b/6/profile.json,data/generated/pages/models/stable-beluga-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-beluga-7b:7,stable-beluga-7b,stable-beluga,7,models/stable-beluga-7b/7/profile.json,data/generated/pages/models/stable-beluga-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,stable-code-3b,stable-code-3b,stable-code,,models/stable-code-3b/model.json,data/generated/pages/models/stable-code-3b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,stable-code-3b:3,stable-code-3b,stable-code,3,models/stable-code-3b/3/profile.json,data/generated/pages/models/stable-code-3b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-code-3b:4,stable-code-3b,stable-code,4,models/stable-code-3b/4/profile.json,data/generated/pages/models/stable-code-3b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-code-3b:5,stable-code-3b,stable-code,5,models/stable-code-3b/5/profile.json,data/generated/pages/models/stable-code-3b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-code-3b:6,stable-code-3b,stable-code,6,models/stable-code-3b/6/profile.json,data/generated/pages/models/stable-code-3b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stable-code-3b:7,stable-code-3b,stable-code,7,models/stable-code-3b/7/profile.json,data/generated/pages/models/stable-code-3b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,stablelm-zephyr-3b,stablelm-zephyr-3b,stablelm-zephyr,,models/stablelm-zephyr-3b/model.json,data/generated/pages/models/stablelm-zephyr-3b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,stablelm-zephyr-3b:3,stablelm-zephyr-3b,stablelm-zephyr,3,models/stablelm-zephyr-3b/3/profile.json,data/generated/pages/models/stablelm-zephyr-3b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm-zephyr-3b:4,stablelm-zephyr-3b,stablelm-zephyr,4,models/stablelm-zephyr-3b/4/profile.json,data/generated/pages/models/stablelm-zephyr-3b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm-zephyr-3b:5,stablelm-zephyr-3b,stablelm-zephyr,5,models/stablelm-zephyr-3b/5/profile.json,data/generated/pages/models/stablelm-zephyr-3b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm-zephyr-3b:6,stablelm-zephyr-3b,stablelm-zephyr,6,models/stablelm-zephyr-3b/6/profile.json,data/generated/pages/models/stablelm-zephyr-3b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm-zephyr-3b:7,stablelm-zephyr-3b,stablelm-zephyr,7,models/stablelm-zephyr-3b/7/profile.json,data/generated/pages/models/stablelm-zephyr-3b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,stablelm2-1.6b,stablelm2-1-6b,stablelm2,,models/stablelm2-1-6b/model.json,data/generated/pages/models/stablelm2-1-6b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,stablelm2-1.6b:3,stablelm2-1-6b,stablelm2,3,models/stablelm2-1-6b/3/profile.json,data/generated/pages/models/stablelm2-1-6b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm2-1.6b:4,stablelm2-1-6b,stablelm2,4,models/stablelm2-1-6b/4/profile.json,data/generated/pages/models/stablelm2-1-6b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm2-1.6b:5,stablelm2-1-6b,stablelm2,5,models/stablelm2-1-6b/5/profile.json,data/generated/pages/models/stablelm2-1-6b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm2-1.6b:6,stablelm2-1-6b,stablelm2,6,models/stablelm2-1-6b/6/profile.json,data/generated/pages/models/stablelm2-1-6b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm2-1.6b:7,stablelm2-1-6b,stablelm2,7,models/stablelm2-1-6b/7/profile.json,data/generated/pages/models/stablelm2-1-6b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,stablelm2-12b,stablelm2-12b,stablelm2,,models/stablelm2-12b/model.json,data/generated/pages/models/stablelm2-12b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,stablelm2-12b:3,stablelm2-12b,stablelm2,3,models/stablelm2-12b/3/profile.json,data/generated/pages/models/stablelm2-12b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm2-12b:4,stablelm2-12b,stablelm2,4,models/stablelm2-12b/4/profile.json,data/generated/pages/models/stablelm2-12b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm2-12b:5,stablelm2-12b,stablelm2,5,models/stablelm2-12b/5/profile.json,data/generated/pages/models/stablelm2-12b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm2-12b:6,stablelm2-12b,stablelm2,6,models/stablelm2-12b/6/profile.json,data/generated/pages/models/stablelm2-12b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,stablelm2-12b:7,stablelm2-12b,stablelm2,7,models/stablelm2-12b/7/profile.json,data/generated/pages/models/stablelm2-12b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,starcoder-15b,starcoder-15b,starcoder,,models/starcoder-15b/model.json,data/generated/pages/models/starcoder-15b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,starcoder-15b:3,starcoder-15b,starcoder,3,models/starcoder-15b/3/profile.json,data/generated/pages/models/starcoder-15b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-15b:4,starcoder-15b,starcoder,4,models/starcoder-15b/4/profile.json,data/generated/pages/models/starcoder-15b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-15b:5,starcoder-15b,starcoder,5,models/starcoder-15b/5/profile.json,data/generated/pages/models/starcoder-15b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-15b:6,starcoder-15b,starcoder,6,models/starcoder-15b/6/profile.json,data/generated/pages/models/starcoder-15b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-15b:7,starcoder-15b,starcoder,7,models/starcoder-15b/7/profile.json,data/generated/pages/models/starcoder-15b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,starcoder-1b,starcoder-1b,starcoder,,models/starcoder-1b/model.json,data/generated/pages/models/starcoder-1b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,starcoder-1b:3,starcoder-1b,starcoder,3,models/starcoder-1b/3/profile.json,data/generated/pages/models/starcoder-1b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-1b:4,starcoder-1b,starcoder,4,models/starcoder-1b/4/profile.json,data/generated/pages/models/starcoder-1b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-1b:5,starcoder-1b,starcoder,5,models/starcoder-1b/5/profile.json,data/generated/pages/models/starcoder-1b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-1b:6,starcoder-1b,starcoder,6,models/starcoder-1b/6/profile.json,data/generated/pages/models/starcoder-1b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-1b:7,starcoder-1b,starcoder,7,models/starcoder-1b/7/profile.json,data/generated/pages/models/starcoder-1b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,starcoder-3b,starcoder-3b,starcoder,,models/starcoder-3b/model.json,data/generated/pages/models/starcoder-3b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,starcoder-3b:3,starcoder-3b,starcoder,3,models/starcoder-3b/3/profile.json,data/generated/pages/models/starcoder-3b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-3b:4,starcoder-3b,starcoder,4,models/starcoder-3b/4/profile.json,data/generated/pages/models/starcoder-3b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-3b:5,starcoder-3b,starcoder,5,models/starcoder-3b/5/profile.json,data/generated/pages/models/starcoder-3b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-3b:6,starcoder-3b,starcoder,6,models/starcoder-3b/6/profile.json,data/generated/pages/models/starcoder-3b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-3b:7,starcoder-3b,starcoder,7,models/starcoder-3b/7/profile.json,data/generated/pages/models/starcoder-3b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,starcoder-7b,starcoder-7b,starcoder,,models/starcoder-7b/model.json,data/generated/pages/models/starcoder-7b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,starcoder-7b:3,starcoder-7b,starcoder,3,models/starcoder-7b/3/profile.json,data/generated/pages/models/starcoder-7b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-7b:4,starcoder-7b,starcoder,4,models/starcoder-7b/4/profile.json,data/generated/pages/models/starcoder-7b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-7b:5,starcoder-7b,starcoder,5,models/starcoder-7b/5/profile.json,data/generated/pages/models/starcoder-7b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-7b:6,starcoder-7b,starcoder,6,models/starcoder-7b/6/profile.json,data/generated/pages/models/starcoder-7b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder-7b:7,starcoder-7b,starcoder,7,models/starcoder-7b/7/profile.json,data/generated/pages/models/starcoder-7b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,starcoder2-15b,starcoder2-15b,starcoder2,,models/starcoder2-15b/model.json,data/generated/pages/models/starcoder2-15b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,starcoder2-15b:3,starcoder2-15b,starcoder2,3,models/starcoder2-15b/3/profile.json,data/generated/pages/models/starcoder2-15b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder2-15b:4,starcoder2-15b,starcoder2,4,models/starcoder2-15b/4/profile.json,data/generated/pages/models/starcoder2-15b/4/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder2-15b:5,starcoder2-15b,starcoder2,5,models/starcoder2-15b/5/profile.json,data/generated/pages/models/starcoder2-15b/5/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder2-15b:6,starcoder2-15b,starcoder2,6,models/starcoder2-15b/6/profile.json,data/generated/pages/models/starcoder2-15b/6/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model_deployment,starcoder2-15b:7,starcoder2-15b,starcoder2,7,models/starcoder2-15b/7/profile.json,data/generated/pages/models/starcoder2-15b/7/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
model,starcoder2-3b,starcoder2-3b,starcoder2,,models/starcoder2-3b/model.json,data/generated/pages/models/starcoder2-3b/model.json,c5.model-page.v1,derived_from_c5_pages
model_deployment,starcoder2-3b:3,starcoder2-3b,starcoder2,3,models/starcoder2-3b/3/profile.json,data/generated/pages/models/starcoder2-3b/3/info.json,c5.model-deployment-page.v1,derived_from_c5_pages
